timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,total_time,electricity,total_power,method,cpu_energy_percent,gpu_energy_percent,ram_energy_percent,tracking_time,function_power,running_method
2023-11-10T02:50:54,codecarbon,1a113a5d-237f-4c91-82bb-cb9ebdcc6b37,0.0068423748016357,3.80235756947686e-08,5.557072916508266e-06,42.5,0.0,4.7543792724609375,7.991111940807767e-08,0.0,4.0964599672103464e-09,8.400757937528802e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.015993595123291,3.80235756947686e-08,2.3774251756189548e-06,bloom_filter,0.9512370193538112,0.0,0.0487629806461888,0.0091512203216552,1.2277547169033423e-05,sequential
2023-11-10T02:50:56,codecarbon,d8179bf6-9a13-4404-8541-79e7af306ebf,0.0071210861206054,3.931187081972966e-08,5.520488048301707e-06,42.5,0.0,4.7543792724609375,8.27961497836643e-08,0.0,4.057730945229802e-09,8.685388072889409e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0181853771209716,3.931187081972966e-08,2.161729754528684e-06,bloom_filter,0.9532809482872088,0.0,0.0467190517127912,0.0110642910003662,1.2196718205327672e-05,sequential
2023-11-10T02:50:58,codecarbon,6a6e078b-4dbd-4cad-b374-67326cd47596,0.0067737102508544,3.7630974416003e-08,5.555444951495514e-06,42.5,0.0,4.7543792724609375,7.911456955803768e-08,0.0,4.025614195294717e-09,8.314018375333239e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0138475894927978,3.7630974416003e-08,2.7175108299949906e-06,bloom_filter,0.9515804029584748,0.0,0.0484195970415252,0.0070738792419433,1.2273950416294455e-05,sequential
2023-11-10T02:50:59,codecarbon,bfd2bf3a-b96c-454f-8a03-68d36fea0106,0.0067992210388183,3.77766611769907e-08,5.556027809849807e-06,42.5,0.0,4.7543792724609375,7.942699723773532e-08,0.0,4.035060298216801e-09,8.346205753595212e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0138313770294189,3.77766611769907e-08,2.7312292258855224e-06,bloom_filter,0.9516539560928192,0.0,0.0483460439071809,0.0070321559906006,1.2275238157348945e-05,sequential
2023-11-10T02:51:01,codecarbon,92864fc2-0c6b-45d1-9ee5-86261a109b6e,0.0068459510803222,3.80122858799462e-08,5.552520816166394e-06,42.5,0.0,4.7543792724609375,7.996741268369887e-08,0.0,4.015223482080425e-09,8.39826361657793e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.014580488204956,3.80122858799462e-08,2.6070653702134226e-06,bloom_filter,0.9521898375021892,0.0,0.0478101624978107,0.0077345371246337,1.2267489963107758e-05,sequential
2023-11-10T02:51:03,codecarbon,d5a6bae8-6cd0-441f-91ac-9065084999f0,0.0069034099578857,3.833496970925567e-08,5.55304841275807e-06,42.5,0.0,4.7543792724609375,8.060634136199952e-08,0.0,4.089217954970082e-09,8.46955593169696e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0152721405029296,3.833496970925567e-08,2.510124216176625e-06,bloom_filter,0.951718626242654,0.0,0.048281373757346,0.0083687305450439,1.2268655611307376e-05,sequential
2023-11-10T02:51:04,codecarbon,3d877ea8-0eb4-47ae-a45d-d1758e7bd671,0.0069942474365234,3.8774621319951763e-08,5.543787472755623e-06,42.5,0.0,4.7543792724609375,8.153518040974938e-08,0.0,4.131725418119459e-09,8.566690582786882e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0153419971466064,3.8774621319951763e-08,2.5273516185295648e-06,bloom_filter,0.9517698768481104,0.0,0.0482301231518897,0.008347749710083,1.2248194906649013e-05,sequential
2023-11-10T02:51:06,codecarbon,dc222185-d19e-4fcf-b7c0-54edc4a70f9b,0.0068819522857666,3.820986483234418e-08,5.552183921904054e-06,42.5,0.0,4.7543792724609375,8.03670949406094e-08,0.0,4.052063283476552e-09,8.441915822408595e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0141792297363281,3.820986483234418e-08,2.694777187680934e-06,bloom_filter,0.9520006670438412,0.0,0.0479993329561587,0.0072972774505615,1.2266745644064324e-05,sequential
2023-11-10T02:51:08,codecarbon,8b448a2c-f70e-4208-92a8-d6f369c15fe0,0.0078315734863281,4.347873559848679e-08,5.551724142586323e-06,42.5,0.0,4.7543792724609375,9.11782185236613e-08,0.0,4.881745990132913e-09,9.605996451379421e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.02201509475708,4.347873559848679e-08,1.9749510996087803e-06,bloom_filter,0.9491802228447432,0.0,0.0508197771552569,0.0141835212707518,1.226572982830207e-05,sequential
2023-11-10T02:51:10,codecarbon,5d7137f0-6b98-498f-beb7-5070b4770cd3,0.00714111328125,3.9641832934141536e-08,5.551211887119443e-06,42.5,0.0,4.7543792724609375,8.33393798934089e-08,0.0,4.243504302697451e-09,8.758288419610635e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0218193531036376,3.9641832934141536e-08,1.8168198088114948e-06,bloom_filter,0.9515487033608548,0.0,0.0484512966391452,0.0146782398223876,1.2264598074094072e-05,sequential
