timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,running_method
2023-11-10T10:37:30,codecarbon,934e9af4-cf73-4a51-b346-9e39aa13a036,0.0074753761291503,4.439951539190308e-08,5.939435638397674e-06,42.5,0.0,4.7543792724609375,8.67817136976454e-08,0.0,4.212647033151977e-09,9.09943607307974e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:37:32,codecarbon,10bcb701-f2fa-47c8-b008-1a464fa51900,0.0071048736572265,4.2550295838077306e-08,5.9888884575446645e-06,42.5,0.0,4.7543792724609375,8.300443490346272e-08,0.0,4.200052229255865e-09,8.72044871327186e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:37:32,codecarbon,6c733798-4135-4346-9453-408a308874ad,0.0088107585906982,5.226856475063363e-08,5.932356926203265e-06,42.5,0.0,4.7543792724609375,1.0229332579506769e-07,0.0,4.8282180735744385e-09,1.0712154386864213e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:37:34,codecarbon,fae2df30-693b-44db-b5f4-8cc62eb5b2a7,0.0075733661651611,4.548412386758571e-08,6.005800178634038e-06,42.5,0.0,4.7543792724609375,8.851273192299737e-08,0.0,4.704474125295141e-09,9.321720604829252e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:37:35,codecarbon,434c3564-4617-437e-822a-9613f72800f3,0.0069899559020996,2.0318282998848744e-10,2.9067827155741626e-08,42.5,0.0,4.7543792724609375,8.110735151502822e-08,0.0,4.363469809807915e-09,8.547082132483615e-08,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:37:37,codecarbon,3ecd2ab1-b292-4fa6-a3bb-54568a4d4b14,0.007836103439331,4.653081328799639e-08,5.938003964374491e-06,42.5,0.0,4.7543792724609375,9.111348125669692e-08,0.0,4.248857094353298e-09,9.536233835105021e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:37:37,codecarbon,bd94419b-37d1-4aa5-bbb5-d3f71e19b205,0.0074033737182617,4.4057549473095775e-08,5.95100978955312e-06,42.5,0.0,4.7543792724609375,8.603301313188342e-08,0.0,4.260507287957202e-09,9.029352041984062e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:49,codecarbon,757afcc5-f3ad-4daa-8752-527522576713,0.0086579322814941,5.1756670101540615e-08,5.977948131122218e-06,42.5,0.0,4.7543792724609375,1.0039061307907108e-07,0.0,5.681830907633412e-09,1.0607244398670446e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:51,codecarbon,2d26da1b-26c3-443b-8509-511c95a8b577,0.0071535110473632,4.275429599792376e-08,5.976686932451527e-06,42.5,0.0,4.7543792724609375,8.342944913440283e-08,0.0,4.193125087113003e-09,8.762257422151581e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:51,codecarbon,90f86576-cb7d-45ae-bac8-2e2614814259,0.0075500011444091,4.477761400883408e-08,5.930808903518136e-06,42.5,0.0,4.7543792724609375,8.752197027206422e-08,0.0,4.2472827438662844e-09,9.176925301593049e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:54,codecarbon,db0d21e3-0266-48ed-8403-84b068df2777,0.0076310634613037,4.538292528973378e-08,5.947129848921535e-06,42.5,0.0,4.7543792724609375,8.872946103413899e-08,0.0,4.280344104093578e-09,9.300980513823257e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:54,codecarbon,0bbd0cbb-70cd-4eb6-a786-353cc50c26ff,0.0148966312408447,9.197139616843768e-08,6.173972805090553e-06,42.5,0.0,4.7543792724609375,1.7428116665946114e-07,0.0,1.420914288549587e-08,1.88490309544957e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:57,codecarbon,7a4494c3-c909-491a-bfc7-329d07398d19,0.0067768096923828,4.061511721836553e-08,5.993250373257086e-06,42.5,0.0,4.7543792724609375,7.901887098948162e-08,0.0,4.219574175294839e-09,8.323844516477646e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:57,codecarbon,9a4941da-e094-46f8-9978-b224c1e90e4c,0.0077393054962158,4.6060222750344766e-08,5.951467192097041e-06,42.5,0.0,4.7543792724609375,8.991161982218424e-08,0.0,4.486269147795005e-09,9.439788896997925e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:59,codecarbon,08a796e3-9231-49e6-81c3-4bb1510507a1,0.0068769454956054,4.124161031543673e-08,5.997082620734903e-06,42.5,0.0,4.7543792724609375,8.03248749838935e-08,0.0,4.197533268476643e-09,8.452240825237016e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:38:59,codecarbon,b7ca5b30-4ee5-4d74-a249-0da6c0a7c322,0.0076434612274169,4.531067730578197e-08,5.928031288135954e-06,42.5,0.0,4.7543792724609375,8.850991725921632e-08,0.0,4.351819616204012e-09,9.286173687542033e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:01,codecarbon,47f255eb-0192-4103-a08e-5fe12b5694f6,0.0078864097595214,4.7413230542775036e-08,6.012017126745375e-06,42.5,0.0,4.7543792724609375,9.224497609668309e-08,0.0,4.925827803769304e-09,9.71708039004524e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:01,codecarbon,eda39319-96d0-49b0-9a7b-6a8fe12e1482,0.0076613426208496,4.515112222731381e-08,5.893369408181715e-06,42.5,0.0,4.7543792724609375,8.825659751892093e-08,0.0,4.278140013411758e-09,9.253473753233269e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:03,codecarbon,780af37d-c007-4a50-bf03-e1f397cef9c4,0.0070946216583251,4.243021070442204e-08,5.980616408858426e-06,42.5,0.0,4.7543792724609375,8.28017791112264e-08,0.0,4.156600155814279e-09,8.695837926704069e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:03,codecarbon,8446b8b0-7276-4a19-867d-86af2f99c86a,0.0073184967041015,4.336992635357498e-08,5.926070353938785e-06,42.5,0.0,4.7543792724609375,8.449057737986247e-08,0.0,4.3936973391585836e-09,8.888427471902106e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:06,codecarbon,9f5b4574-9cfa-4803-93a0-5d9303a9dde3,0.0071141719818115,4.231460244882205e-08,5.94793077212722e-06,42.5,0.0,4.7543792724609375,8.2407726181878e-08,0.0,4.313720334418273e-09,8.672144651629628e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:06,codecarbon,bf049368-17de-4266-bb1c-1f2e843cc024,0.0104451179504394,6.200669956828792e-08,5.936428852455337e-06,42.5,0.0,4.7543792724609375,1.2156814336776734e-07,0.0,5.511171314841098e-09,1.2707931468260844e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:09,codecarbon,46230034-0e39-4d27-a5c2-5f401157b1c0,0.0073950290679931,4.4194739049385104e-08,5.976276582963928e-06,42.5,0.0,4.7543792724609375,8.62666302257114e-08,0.0,4.308052672665023e-09,9.057468289837644e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:09,codecarbon,e23fadb7-63f7-4a8c-96b1-f42a80c40efd,0.0073895454406738,4.3845947646320504e-08,5.933510795533092e-06,42.5,0.0,4.7543792724609375,8.553763230641685e-08,0.0,4.322221827048149e-09,8.985985413346498e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:11,codecarbon,96aacbf9-469d-4ac8-b2b1-c249d97b554c,0.0067622661590576,4.052034338902086e-08,5.992124893627041e-06,42.5,0.0,4.7543792724609375,7.89203577571445e-08,0.0,4.123853665684389e-09,8.304421142282889e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:11,codecarbon,dc42189a-422b-449c-8c05-da6d1189c51a,0.0071933269500732,4.251600548882756e-08,5.910478667787325e-06,42.5,0.0,4.7543792724609375,8.2782076464759e-08,0.0,4.352134486301415e-09,8.71342109510604e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:13,codecarbon,a4fc3637-52cd-4765-ac0f-281e8b32ff10,0.0072803497314453,4.358520075758619e-08,5.986690525227495e-06,42.5,0.0,4.7543792724609375,8.503662215338815e-08,0.0,4.288845596723453e-09,8.932546775011157e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:13,codecarbon,10042187-176c-403a-9c77-d3b61a44c63f,0.007279634475708,4.315867585498238e-08,5.928687216233453e-06,42.5,0.0,4.7543792724609375,8.416689104504058e-08,0.0,4.284437415359814e-09,8.845132846040039e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:16,codecarbon,8b36a224-0033-4b7d-85dd-035eda79ab5e,0.0072264671325683,4.320616961417864e-08,5.978878589159615e-06,42.5,0.0,4.7543792724609375,8.439206414752537e-08,0.0,4.156600155814279e-09,8.854866430333968e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:16,codecarbon,10235610-bc2c-4a68-be85-400c4e55baa5,0.0071198940277099,4.245628354728544e-08,5.963049924907528e-06,42.5,0.0,4.7543792724609375,8.272296852535676e-08,0.0,4.288845596723453e-09,8.701181412208018e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:18,codecarbon,0a6d594c-adef-41fb-b44b-0ebe9b3759c5,0.0068342685699462,4.0963732280580216e-08,5.993872184174664e-06,42.5,0.0,4.7543792724609375,7.970846361584135e-08,0.0,4.244448912989659e-09,8.3952912528831e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:18,codecarbon,1d7bab73-d77f-4bf3-818e-8ab08b477d8d,0.0064857006072998,2.0843619396089645e-07,3.2137806935814576e-05,42.5,306.01822896375137,4.7543792724609375,7.505019505818688e-08,3.4777805600020445e-07,4.350245265716998e-09,4.271784963241083e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:21,codecarbon,ee5bacaa-d05b-4587-99a1-378ebc92fc47,0.0072815418243408,4.359673286772504e-08,5.9872941637153536e-06,42.5,0.0,4.7543792724609375,8.503380748960707e-08,0.0,4.315294684905288e-09,8.934910217451237e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:21,codecarbon,f5fa2af5-154b-4c96-9e4c-f26229cfc832,0.0069551467895507,4.130155935891329e-08,5.938272851546944e-06,42.5,0.0,4.7543792724609375,8.045434951782227e-08,0.0,4.190920996431184e-09,8.464527051425346e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:24,codecarbon,4766d62d-26e4-41a8-8aab-356b1462fc1e,0.0070757865905761,4.236654232203398e-08,5.9875381739833e-06,42.5,0.0,4.7543792724609375,8.263571394814388e-08,0.0,4.192180476820795e-09,8.682789442496466e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:24,codecarbon,439ba4ea-a39a-44c5-bc69-96f4795a3bfc,0.0075955390930175,4.509563400311416e-08,5.9371209141125535e-06,42.5,0.0,4.7543792724609375,8.807927370071412e-08,0.0,4.341743773087122e-09,9.242101747380125e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:26,codecarbon,6c95e931-ef79-415e-9bd4-b060339c25e1,0.0070312023162841,4.193404429004244e-08,5.963993411613786e-06,42.5,0.0,4.7543792724609375,8.176035351223417e-08,0.0,4.181160023411698e-09,8.594151353564587e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:26,codecarbon,1c4ad7e0-2c23-4b5e-9be3-fdeb1ef2ea54,0.0077102184295654,4.557849413186105e-08,5.911440064666234e-06,42.5,0.0,4.7543792724609375,8.914884593751698e-08,0.0,4.261766768346813e-09,9.341061270586377e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:28,codecarbon,31bb87e2-1f3d-4b71-88d1-b7fb1b3376dd,0.0074527263641357,4.4564380998625894e-08,5.979607840303932e-06,42.5,0.0,4.7543792724609375,8.682393365436129e-08,0.0,4.5083100546132005e-09,9.13322437089745e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:28,codecarbon,87a5081e-297c-4684-a7d5-c63631476925,0.0098106861114501,5.766854100496953e-08,5.87813536686937e-06,42.5,0.0,4.7543792724609375,1.1396010716756188e-07,0.0,4.2283905380221165e-09,1.18188497705584e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:31,codecarbon,9a6050f8-070f-4310-89b8-bed6983a8757,0.0068213939666748,4.084092844672757e-08,5.987182186845033e-06,42.5,0.0,4.7543792724609375,7.949173450469972e-08,0.0,4.209498332177949e-09,8.370123283687765e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:31,codecarbon,b1b90213-6d2b-4530-8b1a-a146d53845b2,0.0164597034454345,4.964913436125557e-10,3.016405157349706e-08,42.5,0.0,4.7543792724609375,1.925483345985413e-07,0.0,1.630554799400367e-08,2.0885388259254494e-07,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:34,codecarbon,4fa149d3-5e2b-4fef-8a57-2876cd61cb81,0.0092875957489013,5.5668517329018065e-08,5.993856627061219e-06,42.5,0.0,4.7543792724609375,1.0812812381320533e-07,0.0,5.961435554127092e-09,1.140895593673324e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:34,codecarbon,842f9a74-e918-4ff0-b09b-28eff085ec0e,0.0114357471466064,6.955925256012633e-08,6.082615474824311e-06,42.5,0.0,4.7543792724609375,1.3324336873160468e-07,0.0,9.314487221369443e-09,1.425578559529741e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:36,codecarbon,a9457dc9-4749-48da-b01a-1f63913fe71b,0.0071861743927001,4.300455817690891e-08,5.984346583711282e-06,42.5,0.0,4.7543792724609375,8.394171794255574e-08,0.0,4.193754827307809e-09,8.813547276986355e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:36,codecarbon,6e0463f8-9382-4373-99fc-597bd53b96e5,0.0131328105926513,8.001146020174595e-08,6.09248565927825e-06,42.5,0.0,4.7543792724609375,1.533597707748413e-07,0.0,1.0619308905006621e-08,1.6397907967984792e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:39,codecarbon,cb8a0b50-a39e-4f87-8653-3ea2ca560ae0,0.0075452327728271,4.513577860842953e-08,5.982025998055122e-06,42.5,0.0,4.7543792724609375,8.81580842865838e-08,0.0,4.345207344158553e-09,9.250329163074237e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:39,codecarbon,1d9fcb61-75e2-481a-9b25-c0c8615aec86,0.0076723098754882,4.5458479817477664e-08,5.92500570952038e-06,42.5,0.0,4.7543792724609375,8.88786382145352e-08,0.0,4.2860117658468275e-09,9.316464998038204e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:41,codecarbon,e6ed9c7b-513e-4586-8d07-e01ae3a74b85,0.0073122978210449,4.372381711945321e-08,5.979490741421294e-06,42.5,0.0,4.7543792724609375,8.54419337378608e-08,0.0,4.167620609223378e-09,8.96095543470842e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:41,codecarbon,96bf8a39-365a-4b27-aba8-dba1dd24f18b,0.0150389671325683,9.226111340354702e-08,6.134803845920144e-06,42.5,0.0,4.7543792724609375,1.75865822368198e-07,0.0,1.3218246688969279e-08,1.8908406905716725e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:43,codecarbon,9d53f296-39fd-4c61-9d95-8a9e921d7590,0.0070884227752685,4.2355656815392305e-08,5.975328808429827e-06,42.5,0.0,4.7543792724609375,8.267511924107869e-08,0.0,4.130465937729848e-09,8.680558517880854e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:43,codecarbon,28f5be7f-9aa5-4995-9301-4ad6da672d23,0.0078599452972412,4.6557233459633485e-08,5.923353369389831e-06,42.5,0.0,4.7543792724609375,9.116133054097497e-08,0.0,4.255154496301354e-09,9.541648503727629e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:46,codecarbon,40182bac-85ad-425f-a0c1-5b4147d71b91,0.0074920654296875,4.453600625009356e-08,5.944423025674403e-06,42.5,0.0,4.7543792724609375,8.704066276550295e-08,0.0,4.233428459580561e-09,9.12740912250835e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T10:39:46,codecarbon,dc28848d-8994-47a4-9517-b1a23703b4a0,0.0167169570922851,1.0335653009191875e-07,6.182735860440629e-06,42.5,0.0,4.7543792724609375,1.958640085326301e-07,0.0,1.5959505756958e-08,2.118235142895881e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Inte,,,,,,,,,parallel
